0 1 1 2 1 0
0.000199216 0.999982 0.999982 1 1 0
0.000398432 0.999965 0.999965 1 1 0
0.000796865 0.999929 0.999929 1 1 0
0.00159373 0.999859 0.999859 1 1 0
0.00318745 0.999717 0.999717 1 1 0
0.0063749 0.999434 0.999434 1 1 0
0.0113552 0.998991 0.998991 1 1 0
0.0163356 0.998548 0.998548 1 1 0
0.0213158 0.998105 0.998105 1 1 0
0.0262961 0.997661 0.997661 1 1 0
0.0312763 0.997217 0.997217 1 1 0
0.0362565 0.996772 0.996772 1 1 0
0.0412366 0.996327 0.996327 1 1 0
0.0462168 0.995882 0.995882 1 1 0
0.0511968 0.995436 0.995436 1 1 0
0.0561769 0.99499 0.99499 1 1 0
0.0611569 0.994543 0.994543 1 1 0
0.0661369 0.994097 0.994097 1 1 0
0.0711168 0.993649 0.993649 1 1 0
0.0760967 0.993202 0.993202 1 1 0
0.0810766 0.992754 0.992754 1 1 0
0.0860565 0.992305 0.992305 1 1 0
0.0910363 0.991857 0.991857 1 1 0
0.096016 0.991407 0.991407 1 1 0
0.100996 0.990958 0.990958 1 1 0
0.105975 0.990508 0.990508 1 1 0
0.110955 0.990058 0.990058 1 1 0
0.115935 0.989607 0.989607 1 1 0
0.120914 0.989156 0.989156 1 1 0
0.125894 0.988704 0.988704 1 1 0
0.130873 0.988252 0.988252 1 1 0
0.135853 0.9878 0.9878 1 1 0
0.140832 0.987347 0.987347 1 1 0
0.145812 0.986894 0.986894 1 1 0
0.150791 0.986441 0.986441 1 1 0
0.155771 0.985987 0.985987 1 1 0
0.16075 0.985533 0.985533 1 1 0
0.165729 0.985078 0.985078 1 1 0
0.170708 0.984623 0.984623 1 1 0
0.175688 0.984167 0.984167 1 1 0
0.180667 0.983711 0.983711 1 1 0
0.185646 0.983255 0.983255 1 1 0
0.190625 0.982798 0.982798 1 1 0
0.195604 0.982341 0.982341 1 1 0
0.200583 0.981884 0.981884 1 1 0
0.205562 0.981426 0.981426 1 1 0
0.210541 0.980967 0.980967 1 1 0
0.21552 0.980509 0.980509 1 1 0
0.220499 0.980049 0.980049 1 1 0
0.225477 0.97959 0.97959 1 1 0
0.230456 0.97913 0.97913 1 1 0
0.235435 0.978669 0.978669 1 1 0
0.240414 0.978208 0.978208 1 1 0
0.245392 0.977747 0.977747 1 1 0
0.250371 0.977285 0.977285 1 1 0
0.255349 0.976823 0.976823 1 1 0
0.260328 0.976361 0.976361 1 1 0
0.265307 0.975898 0.975898 1 1 0
0.270285 0.975434 0.975434 1 1 0
0.275263 0.974971 0.974971 1 1 0
0.280242 0.974506 0.974506 1 1 0
0.28522 0.974042 0.974042 1 1 0
0.290198 0.973577 0.973577 1 1 0
0.295177 0.973111 0.973111 1 1 0
0.300155 0.972645 0.972645 1 1 0
0.305133 0.972179 0.972179 1 1 0
0.310111 0.971712 0.971712 1 1 0
0.315089 0.971245 0.971245 1 1 0
0.320067 0.970777 0.970777 1 1 0
0.325045 0.970309 0.970309 1 1 0
0.330023 0.96984 0.96984 1 1 0
0.335001 0.969371 0.969371 1 1 0
0.339979 0.968902 0.968902 1 1 0
0.344957 0.968432 0.968432 1 1 0
0.349935 0.967961 0.967961 1 1 0
0.354913 0.96749 0.96749 1 1 0
0.35989 0.967019 0.967019 1 1 0
0.364868 0.966547 0.966547 1 1 0
0.369846 0.966075 0.966075 1 1 0
0.374823 0.965603 0.965603 1 1 0
0.379801 0.96513 0.96513 1 1 0
0.384778 0.964656 0.964656 1 1 0
0.389756 0.964182 0.964182 1 1 0
0.394733 0.963708 0.963708 1 1 0
0.399711 0.963233 0.963233 1 1 0
0.404688 0.962757 0.962757 1 1 0
0.409665 0.962282 0.962282 1 1 0
0.414643 0.961805 0.961805 1 1 0
0.41962 0.961329 0.961329 1 1 0
0.424597 0.960851 0.960851 1 1 0
0.429574 0.960374 0.960374 1 1 0
0.434551 0.959896 0.959896 1 1 0
0.439528 0.959417 0.959417 1 1 0
0.444505 0.958938 0.958938 1 1 0
0.449482 0.958458 0.958458 1 1 0
0.454459 0.957978 0.957978 1 1 0
0.459436 0.957498 0.957498 1 1 0
0.464413 0.957017 0.957017 1 1 0
0.469389 0.956536 0.956536 1 1 0
0.474366 0.956054 0.956054 1 1 0
0.479343 0.955571 0.955571 1 1 0
0.484319 0.955088 0.955088 1 1 0
0.489296 0.954605 0.954605 1 1 0
0.494272 0.954121 0.954121 1 1 0
0.499249 0.953637 0.953637 1 1 0
0.504225 0.953152 0.953152 1 1 0
0.509202 0.952667 0.952667 1 1 0
0.514178 0.952181 0.952181 1 1 0
0.519154 0.951695 0.951695 1 1 0
0.52413 0.951208 0.951208 1 1 0
0.529107 0.95072 0.95072 1 1 0
0.534083 0.950233 0.950233 1 1 0
0.539059 0.949744 0.949744 1 1 0
0.544035 0.949256 0.949256 1 1 0
0.549011 0.948766 0.948766 1 1 0
0.553987 0.948277 0.948277 1 1 0
0.558963 0.947786 0.947786 1 1 0
0.563939 0.947296 0.947296 1 1 0
0.568914 0.946804 0.946804 1 1 0
0.57389 0.946312 0.946312 1 1 0
0.578866 0.94582 0.94582 1 1 0
0.583841 0.945327 0.945327 1 1 0
0.588817 0.944834 0.944834 1 1 0
0.593792 0.94434 0.94434 1 1 0
0.598768 0.943846 0.943846 1 1 0
0.603743 0.943351 0.943351 1 1 0
0.608719 0.942856 0.942856 1 1 0
0.613694 0.94236 0.94236 1 1 0
0.618669 0.941863 0.941863 1 1 0
0.623645 0.941366 0.941366 1 1 0
0.62862 0.940869 0.940869 1 1 0
0.633595 0.940371 0.940371 1 1 0
0.63857 0.939872 0.939872 1 1 0
0.643545 0.939373 0.939373 1 1 0
0.64852 0.938873 0.938873 1 1 0
0.653495 0.938373 0.938373 1 1 0
0.65847 0.937873 0.937873 1 1 0
0.663444 0.937371 0.937371 1 1 0
0.668419 0.93687 0.93687 1 1 0
0.673394 0.936367 0.936367 1 1 0
0.678369 0.935864 0.935864 1 1 0
0.683343 0.935361 0.935361 1 1 0
0.688318 0.934857 0.934857 1 1 0
0.693292 0.934353 0.934353 1 1 0
0.698266 0.933848 0.933848 1 1 0
0.703241 0.933342 0.933342 1 1 0
0.708215 0.932836 0.932836 1 1 0
0.713189 0.932329 0.932329 1 1 0
0.718164 0.931822 0.931822 1 1 0
0.723138 0.931314 0.931314 1 1 0
0.728112 0.930806 0.930806 1 1 0
0.733086 0.930297 0.930297 1 1 0
0.73806 0.929787 0.929787 1 1 0
0.743034 0.929277 0.929277 1 1 0
0.748007 0.928767 0.928767 1 1 0
0.752981 0.928255 0.928255 1 1 0
0.757955 0.927744 0.927744 1 1 0
0.762929 0.927231 0.927231 1 1 0
0.767902 0.926718 0.926718 1 1 0
0.772876 0.926205 0.926205 1 1 0
0.777849 0.925691 0.925691 1 1 0
0.782823 0.925176 0.925176 1 1 0
0.787796 0.924661 0.924661 1 1 0
0.792769 0.924145 0.924145 1 1 0
0.797742 0.923628 0.923628 1 1 0
0.802716 0.923111 0.923111 1 1 0
0.807689 0.922594 0.922594 1 1 0
0.812662 0.922076 0.922076 1 1 0
0.817635 0.921557 0.921557 1 1 0
0.822608 0.921037 0.921037 1 1 0
0.827581 0.920517 0.920517 1 1 0
0.832553 0.919997 0.919997 1 1 0
0.837526 0.919476 0.919476 1 1 0
0.842499 0.918954 0.918954 1 1 0
0.847471 0.918431 0.918431 1 1 0
0.852444 0.917908 0.917908 1 1 0
0.857416 0.917385 0.917385 1 1 0
0.862389 0.91686 0.91686 1 1 0
0.867361 0.916335 0.916335 1 1 0
0.872333 0.91581 0.91581 1 1 0
0.877306 0.915284 0.915284 1 1 0
0.882278 0.914757 0.914757 1 1 0
0.88725 0.91423 0.91423 1 1 0
0.892222 0.913702 0.913702 1 1 0
0.897194 0.913173 0.913173 1 1 0
0.902166 0.912644 0.912644 1 1 0
0.907138 0.912114 0.912114 1 1 0
0.912109 0.911583 0.911583 1 1 0
0.917081 0.911052 0.911052 1 1 0
0.922053 0.91052 0.91052 1 1 0
0.927024 0.909988 0.909988 1 1 0
0.931996 0.909455 0.909455 1 1 0
0.936967 0.908921 0.908921 1 1 0
0.941938 0.908386 0.908386 1 1 0
0.94691 0.907851 0.907851 1 1 0
0.951881 0.907316 0.907316 1 1 0
0.956852 0.906779 0.906779 1 1 0
0.961823 0.906242 0.906242 1 1 0
0.966794 0.905705 0.905705 1 1 0
0.971765 0.905166 0.905166 1 1 0
0.976736 0.904627 0.904627 1 1 0
0.981706 0.904087 0.904087 1 1 0
0.986677 0.903547 0.903547 1 1 0
0.991648 0.903006 0.903006 1 1 0
0.996618 0.902464 0.902464 1 1 0
1.00159 0.901922 0.901922 1 1 0
1.00656 0.901379 0.901379 1 1 0
1.01153 0.900835 0.900835 1 1 0
1.0165 0.90029 0.90029 1 1 0
1.02147 0.899745 0.899745 1 1 0
1.02644 0.899199 0.899199 1 1 0
1.03141 0.898653 0.898653 1 1 0
1.03638 0.898106 0.898106 1 1 0
1.04135 0.897558 0.897558 1 1 0
1.04632 0.897009 0.897009 1 1 0
1.05129 0.89646 0.89646 1 1 0
1.05626 0.895909 0.895909 1 1 0
1.06123 0.895359 0.895359 1 1 0
1.0662 0.894807 0.894807 1 1 0
1.07117 0.894255 0.894255 1 1 0
1.07614 0.893702 0.893702 1 1 0
1.08111 0.893148 0.893148 1 1 0
1.08607 0.892594 0.892594 1 1 0
1.09104 0.892039 0.892039 1 1 0
1.09601 0.891483 0.891483 1 1 0
1.10098 0.890926 0.890926 1 1 0
1.10595 0.890369 0.890369 1 1 0
1.11092 0.889811 0.889811 1 1 0
1.11589 0.889252 0.889252 1 1 0
1.12086 0.888692 0.888692 1 1 0
1.12582 0.888132 0.888132 1 1 0
1.13079 0.887571 0.887571 1 1 0
1.13576 0.887009 0.887009 1 1 0
1.14073 0.886447 0.886447 1 1 0
1.1457 0.885883 0.885883 1 1 0
1.15067 0.885319 0.885319 1 1 0
1.15563 0.884754 0.884754 1 1 0
1.1606 0.884188 0.884188 1 1 0
1.16557 0.883622 0.883622 1 1 0
1.17054 0.883055 0.883055 1 1 0
1.1755 0.882487 0.882487 1 1 0
1.18047 0.881918 0.881918 1 1 0
1.18544 0.881348 0.881348 1 1 0
1.19041 0.880778 0.880778 1 1 0
1.19537 0.880207 0.880207 1 1 0
1.20034 0.879635 0.879635 1 1 0
1.20531 0.879062 0.879062 1 1 0
1.21028 0.878489 0.878489 1 1 0
1.21524 0.877914 0.877914 1 1 0
1.22021 0.877339 0.877339 1 1 0
1.22518 0.876763 0.876763 1 1 0
1.23014 0.876186 0.876186 1 1 0
1.23511 0.875609 0.875609 1 1 0
1.24008 0.87503 0.87503 1 1 0
1.24504 0.874451 0.874451 1 1 0
1.25001 0.873871 0.873871 1 1 0
1.25497 0.87329 0.87329 1 1 0
1.25994 0.872708 0.872708 1 1 0
1.26491 0.872125 0.872125 1 1 0
1.26987 0.871542 0.871542 1 1 0
1.27484 0.870958 0.870958 1 1 0
1.2798 0.870372 0.870372 1 1 0
1.28477 0.869786 0.869786 1 1 0
1.28973 0.869199 0.869199 1 1 0
1.2947 0.868612 0.868612 1 1 0
1.29966 0.868023 0.868023 1 1 0
1.30463 0.867433 0.867433 1 1 0
1.30959 0.866843 0.866843 1 1 0
1.31456 0.866252 0.866252 1 1 0
1.31952 0.86566 0.86566 1 1 0
1.32449 0.865067 0.865067 1 1 0
1.32945 0.864473 0.864473 1 1 0
1.33442 0.863878 0.863878 1 1 0
1.33938 0.863282 0.863282 1 1 0
1.34435 0.862685 0.862685 1 1 0
1.34931 0.862088 0.862088 1 1 0
1.35427 0.861489 0.861489 1 1 0
1.35924 0.86089 0.86089 1 1 0
1.3642 0.86029 0.86029 1 1 0
1.36917 0.859688 0.859688 1 1 0
1.37413 0.859086 0.859086 1 1 0
1.37909 0.858483 0.858483 1 1 0
1.38406 0.857879 0.857879 1 1 0
1.38902 0.857274 0.857274 1 1 0
1.39398 0.856668 0.856668 1 1 0
1.39895 0.856061 0.856061 1 1 0
1.40391 0.855454 0.855454 1 1 0
1.40887 0.854845 0.854845 1 1 0
1.41383 0.854235 0.854235 1 1 0
1.4188 0.853624 0.853624 1 1 0
1.42376 0.853013 0.853013 1 1 0
1.42872 0.8524 0.8524 1 1 0
1.43368 0.851786 0.851786 1 1 0
1.43865 0.851172 0.851172 1 1 0
1.44361 0.850556 0.850556 1 1 0
1.44857 0.849939 0.849939 1 1 0
1.45353 0.849322 0.849322 1 1 0
1.45849 0.848703 0.848703 1 1 0
1.46345 0.848083 0.848083 1 1 0
1.46841 0.847463 0.847463 1 1 0
1.47338 0.846841 0.846841 1 1 0
1.47834 0.846218 0.846218 1 1 0
1.4833 0.845594 0.845594 1 1 0
1.48826 0.84497 0.84497 1 1 0
1.49322 0.844344 0.844344 1 1 0
1.49818 0.843717 0.843717 1 1 0
1.50314 0.843089 0.843089 1 1 0
1.5081 0.84246 0.84246 1 1 0
1.51306 0.84183 0.84183 1 1 0
1.51802 0.841199 0.841199 1 1 0
1.52298 0.840566 0.840566 1 1 0
1.52794 0.839933 0.839933 1 1 0
1.5329 0.839299 0.839299 1 1 0
1.53786 0.838663 0.838663 1 1 0
1.54282 0.838027 0.838027 1 1 0
1.54778 0.837389 0.837389 1 1 0
1.55274 0.83675 0.83675 1 1 0
1.55769 0.83611 0.83611 1 1 0
1.56265 0.835469 0.835469 1 1 0
1.56761 0.834827 0.834827 1 1 0
1.57257 0.834184 0.834184 1 1 0
1.57753 0.833539 0.833539 1 1 0
1.58249 0.832894 0.832894 1 1 0
1.58744 0.832247 0.832247 1 1 0
1.5924 0.831599 0.831599 1 1 0
1.59736 0.83095 0.83095 1 1 0
1.60232 0.8303 0.8303 1 1 0
1.60727 0.829649 0.829649 1 1 0
1.61223 0.828996 0.828996 1 1 0
1.61719 0.828342 0.828342 1 1 0
1.62215 0.827687 0.827687 1 1 0
1.6271 0.827031 0.827031 1 1 0
1.63206 0.826374 0.826374 1 1 0
1.63702 0.825715 0.825715 1 1 0
1.64197 0.825056 0.825056 1 1 0
1.64693 0.824395 0.824395 1 1 0
1.65188 0.823732 0.823732 1 1 0
1.65684 0.823069 0.823069 1 1 0
1.6618 0.822404 0.822404 1 1 0
1.66675 0.821738 0.821738 1 1 0
1.67171 0.821071 0.821071 1 1 0
1.67666 0.820402 0.820402 1 1 0
1.68162 0.819732 0.819732 1 1 0
1.68657 0.819061 0.819061 1 1 0
1.69152 0.818389 0.818389 1 1 0
1.69648 0.817715 0.817715 1 1 0
1.70143 0.81704 0.81704 1 1 0
1.70639 0.816364 0.816364 1 1 0
1.71134 0.815686 0.815686 1 1 0
1.71629 0.815007 0.815007 1 1 0
1.72125 0.814327 0.814327 1 1 0
1.7262 0.813645 0.813645 1 1 0
1.73115 0.812963 0.812963 1 1 0
1.73611 0.812278 0.812278 1 1 0
1.74106 0.811592 0.811592 1 1 0
1.74601 0.810905 0.810905 1 1 0
1.75096 0.810217 0.810217 1 1 0
1.75592 0.809527 0.809527 1 1 0
1.76087 0.808836 0.808836 1 1 0
1.76582 0.808143 0.808143 1 1 0
1.77077 0.807449 0.807449 1 1 0
1.77572 0.806753 0.806753 1 1 0
1.78067 0.806056 0.806056 1 1 0
1.78563 0.805358 0.805358 1 1 0
1.79058 0.804658 0.804658 1 1 0
1.79553 0.803957 0.803957 1 1 0
1.80048 0.803254 0.803254 1 1 0
1.80543 0.80255 0.80255 1 1 0
1.81038 0.801844 0.801844 1 1 0
1.81533 0.801137 0.801137 1 1 0
1.82028 0.800428 0.800428 1 1 0
1.82523 0.799717 0.799717 1 1 0
1.83017 0.799006 0.799006 1 1 0
1.83512 0.798292 0.798292 1 1 0
1.84007 0.797577 0.797577 1 1 0
1.84502 0.796861 0.796861 1 1 0
1.84997 0.796143 0.796143 1 1 0
1.85492 0.795423 0.795423 1 1 0
1.85986 0.794702 0.794702 1 1 0
1.86481 0.793979 0.793979 1 1 0
1.86976 0.793254 0.793254 1 1 0
1.8747 0.792528 0.792528 1 1 0
1.87965 0.791801 0.791801 1 1 0
1.8846 0.791071 0.791071 1 1 0
1.88954 0.79034 0.79034 1 1 0
1.89449 0.789608 0.789608 1 1 0
1.89944 0.788873 0.788873 1 1 0
1.90438 0.788137 0.788137 1 1 0
1.90933 0.787399 0.787399 1 1 0
1.91427 0.78666 0.78666 1 1 0
1.91922 0.785919 0.785919 1 1 0
1.92416 0.785176 0.785176 1 1 0
1.9291 0.784431 0.784431 1 1 0
1.93405 0.783685 0.783685 1 1 0
1.93899 0.782936 0.782936 1 1 0
1.94394 0.782186 0.782186 1 1 0
1.94888 0.781435 0.781435 1 1 0
1.95382 0.780681 0.780681 1 1 0
1.95876 0.779926 0.779926 1 1 0
1.96371 0.779168 0.779168 1 1 0
1.96865 0.778409 0.778409 1 1 0
